tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-0336,Hong Kong,Hard,28,A,20260105,373,111581,,Q,Michael Mmoh,R,188.0,USA,27.9,111575,4.0,,Karen Khachanov,R,198.0,RUS,29.6,7-6(2) 7-6(4),3,R16,122.0,11.0,2.0,86.0,59.0,47.0,15.0,12.0,4.0,5.0,12.0,1.0,77.0,51.0,42.0,12.0,12.0,2.0,3.0,285.0,184.0,17.0,2320.0
2026-0336,Hong Kong,Hard,28,A,20260105,372,209992,,WC,Juncheng Shang,L,180.0,CHN,20.9,132283,5.0,,Lorenzo Sonego,R,191.0,ITA,30.6,6-3 6-4,3,R16,82.0,7.0,3.0,70.0,49.0,38.0,11.0,10.0,5.0,5.0,5.0,2.0,44.0,33.0,24.0,7.0,9.0,1.0,3.0,406.0,115.0,39.0,1240.0
2026-0336,Hong Kong,Hard,28,A,20260105,371,122330,2.0,,Alexander Bublik,R,196.0,KAZ,28.5,122298,,,Botic Van De Zandschulp,R,191.0,NED,30.2,6-3 6-3,3,R16,70.0,12.0,4.0,53.0,38.0,33.0,5.0,9.0,2.0,2.0,8.0,6.0,57.0,30.0,23.0,9.0,9.0,1.0,4.0,11.0,2845.0,75.0,746.0
2026-0336,Hong Kong,Hard,28,A,20260105,370,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,26.4,208316,,,Valentin Royer,R,188.0,FRA,24.6,6-4 7-5,3,R32,104.0,8.0,0.0,56.0,33.0,26.0,16.0,11.0,1.0,2.0,9.0,1.0,72.0,49.0,29.0,15.0,11.0,9.0,12.0,57.0,895.0,56.0,924.0
2026-0336,Hong Kong,Hard,28,A,20260105,369,209409,,WC,Coleman Wong,R,191.0,HKG,21.5,208363,,,Mariano Navone,R,178.0,ARG,24.8,6-3 7-5,3,R32,101.0,4.0,2.0,72.0,37.0,27.0,18.0,10.0,6.0,8.0,3.0,3.0,74.0,47.0,31.0,8.0,11.0,6.0,11.0,150.0,406.0,72.0,760.0
2026-0336,Hong Kong,Hard,28,A,20260105,368,209113,6.0,,Gabriel Diallo,R,203.0,CAN,24.2,207411,,,Jesper De Jong,R,180.0,NED,25.5,6-4 7-6(7),3,R32,105.0,9.0,2.0,73.0,47.0,39.0,16.0,11.0,0.0,0.0,8.0,4.0,69.0,42.0,34.0,16.0,11.0,0.0,1.0,40.0,1215.0,71.0,763.0
2026-0336,Hong Kong,Hard,28,A,20260105,367,200059,,WC,Yibing Wu,R,183.0,CHN,26.2,206681,,,Fabian Marozsan,R,193.0,HUN,26.2,6-4 6-2,3,R32,74.0,2.0,0.0,63.0,40.0,31.0,10.0,9.0,3.0,3.0,2.0,1.0,49.0,30.0,21.0,8.0,9.0,2.0,5.0,179.0,322.0,53.0,975.0
2026-0336,Hong Kong,Hard,28,A,20260105,366,105227,,,Marin Cilic,R,198.0,CRO,37.2,105173,,,Adrian Mannarino,L,180.0,FRA,37.5,6-3 6-2,3,R32,84.0,9.0,3.0,56.0,27.0,24.0,15.0,9.0,1.0,1.0,0.0,0.0,49.0,36.0,22.0,5.0,8.0,3.0,6.0,70.0,765.0,68.0,817.0
2026-0336,Hong Kong,Hard,28,A,20260105,365,132686,8.0,,Nuno Borges,R,185.0,POR,28.8,106000,,,Damir Dzumhur,R,175.0,BIH,33.6,6-4 6-3,3,R32,75.0,5.0,1.0,51.0,40.0,27.0,4.0,9.0,3.0,5.0,1.0,5.0,69.0,41.0,24.0,11.0,10.0,3.0,8.0,45.0,1120.0,65.0,837.0
2026-0336,Hong Kong,Hard,28,A,20260105,364,124186,7.0,,Alexandre Muller,R,183.0,FRA,28.9,200175,,,Miomir Kecmanovic,R,183.0,SRB,26.3,7-5 6-4,3,R32,77.0,9.0,2.0,59.0,43.0,33.0,8.0,11.0,3.0,5.0,7.0,0.0,62.0,43.0,30.0,7.0,11.0,0.0,4.0,52.0,980.0,51.0,1000.0
2026-0336,Hong Kong,Hard,28,A,20260105,363,106218,,,Marcos Giron,R,180.0,USA,32.4,111513,,Q,Laslo Djere,R,188.0,SRB,30.5,6-2 6-0,3,R32,59.0,1.0,3.0,42.0,27.0,21.0,8.0,7.0,0.0,0.0,4.0,2.0,50.0,32.0,16.0,6.0,7.0,2.0,7.0,64.0,845.0,95.0,652.0
2026-0336,Hong Kong,Hard,28,A,20260105,362,111581,,Q,Michael Mmoh,R,188.0,USA,27.9,126214,,Q,Alejandro Tabilo,L,188.0,CHI,28.5,7-5 6-4,3,R32,111.0,13.0,3.0,76.0,49.0,39.0,13.0,11.0,6.0,6.0,6.0,1.0,65.0,39.0,28.0,15.0,11.0,4.0,6.0,285.0,184.0,81.0,717.0
2026-0336,Hong Kong,Hard,28,A,20260105,361,132283,5.0,,Lorenzo Sonego,R,191.0,ITA,30.6,210536,,NG,Rei Sakamoto,R,193.0,JPN,19.5,6-2 7-6(4),3,R32,105.0,4.0,0.0,63.0,39.0,30.0,15.0,10.0,1.0,2.0,1.0,2.0,78.0,43.0,25.0,20.0,10.0,3.0,6.0,39.0,1240.0,200.0,292.0
2026-0336,Hong Kong,Hard,28,A,20260105,360,209992,,WC,Juncheng Shang,L,180.0,CHN,20.9,207681,,,Francisco Comesana,R,178.0,ARG,25.2,6-4 6-4,3,R32,77.0,6.0,0.0,58.0,39.0,30.0,12.0,10.0,1.0,1.0,7.0,2.0,52.0,37.0,27.0,10.0,10.0,3.0,5.0,406.0,115.0,66.0,829.0
2026-0336,Hong Kong,Hard,28,A,20260105,359,122298,,,Botic Van De Zandschulp,R,191.0,NED,30.2,105526,,Q,Jan Lennard Struff,R,193.0,GER,35.6,6-3 1-6 6-1,3,R32,94.0,4.0,5.0,72.0,43.0,29.0,14.0,12.0,5.0,8.0,3.0,4.0,72.0,45.0,27.0,14.0,11.0,4.0,8.0,75.0,746.0,82.0,711.0
2026-8998,Adelaide,Hard,28,A,20260112,377,207830,8.0,,Tomas Machac,R,183.0,CZE,25.2,200005,,,Ugo Humbert,L,188.0,FRA,27.5,6-4 6-7(2) 6-2,3,F,143.0,5.0,1.0,98.0,67.0,49.0,18.0,15.0,3.0,4.0,8.0,3.0,97.0,60.0,45.0,15.0,15.0,8.0,12.0,35.0,1360.0,36.0,1355.0
2026-8998,Adelaide,Hard,28,A,20260112,376,200005,,,Ugo Humbert,L,188.0,FRA,27.5,200221,1.0,,Alejandro Davidovich Fokina,R,183.0,ESP,26.6,6-3 5-7 7-6(4),3,SF,152.0,10.0,2.0,101.0,68.0,53.0,18.0,17.0,0.0,1.0,5.0,2.0,103.0,73.0,51.0,18.0,16.0,2.0,3.0,36.0,1355.0,15.0,2585.0
2026-8998,Adelaide,Hard,28,A,20260112,375,207830,8.0,,Tomas Machac,R,183.0,CZE,25.2,126205,2.0,,Tommy Paul,R,185.0,USA,28.6,2-6 6-3 6-3,3,SF,111.0,8.0,2.0,84.0,51.0,40.0,14.0,13.0,2.0,4.0,3.0,0.0,82.0,49.0,31.0,18.0,13.0,5.0,8.0,35.0,1360.0,21.0,2000.0
2026-8998,Adelaide,Hard,28,A,20260112,374,200221,1.0,,Alejandro Davidovich Fokina,R,183.0,ESP,26.6,200473,5.0,,Valentin Vacherot,R,193.0,MON,27.1,7-6(4) 6-2,3,QF,92.0,3.0,1.0,62.0,46.0,35.0,11.0,10.0,0.0,1.0,15.0,4.0,65.0,49.0,32.0,8.0,10.0,2.0,5.0,15.0,2585.0,32.0,1469.0
2026-8998,Adelaide,Hard,28,A,20260112,373,200005,,,Ugo Humbert,L,188.0,FRA,27.5,207686,,Q,Alexander Shevchenko,R,185.0,KAZ,25.1,6-0 6-3,3,QF,57.0,7.0,1.0,44.0,33.0,28.0,7.0,8.0,3.0,3.0,1.0,4.0,41.0,28.0,15.0,3.0,7.0,3.0,7.0,36.0,1355.0,104.0,597.0
2026-8998,Adelaide,Hard,28,A,20260112,372,207830,8.0,,Tomas Machac,R,183.0,CZE,25.2,144719,,,Jaume Munar,R,183.0,ESP,28.6,6-4 6-4,3,QF,90.0,2.0,0.0,61.0,37.0,28.0,16.0,10.0,4.0,4.0,4.0,0.0,59.0,41.0,28.0,10.0,10.0,4.0,6.0,35.0,1360.0,38.0,1295.0
2026-8998,Adelaide,Hard,28,A,20260112,371,126205,2.0,,Tommy Paul,R,185.0,USA,28.6,126846,,Q,Aleksandar Vukic,R,188.0,AUS,29.7,6-3 6-2,3,QF,62.0,9.0,0.0,48.0,26.0,20.0,15.0,9.0,0.0,1.0,1.0,2.0,51.0,28.0,17.0,7.0,8.0,3.0,7.0,21.0,2000.0,87.0,693.0
2026-8998,Adelaide,Hard,28,A,20260112,370,200221,1.0,,Alejandro Davidovich Fokina,R,183.0,ESP,26.6,208014,,WC,Rinky Hijikata,R,178.0,AUS,24.8,6-3 6-2,3,R16,83.0,0.0,2.0,43.0,25.0,19.0,8.0,8.0,3.0,5.0,1.0,3.0,62.0,34.0,19.0,9.0,9.0,5.0,11.0,15.0,2585.0,115.0,527.0
2026-8998,Adelaide,Hard,28,A,20260112,369,200473,5.0,,Valentin Vacherot,R,193.0,MON,27.1,106423,,,Thanasi Kokkinakis,R,193.0,AUS,29.7,W/O,3,R16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1469.0,670.0,50.0
2026-8998,Adelaide,Hard,28,A,20260112,368,200005,,,Ugo Humbert,L,188.0,FRA,27.5,134868,4.0,,Tallon Griekspoor,R,188.0,NED,29.5,6-4 6-1,3,R16,78.0,3.0,2.0,52.0,30.0,24.0,13.0,9.0,4.0,5.0,2.0,4.0,56.0,42.0,22.0,6.0,8.0,4.0,8.0,36.0,1355.0,25.0,1565.0
2026-8998,Adelaide,Hard,28,A,20260112,367,207686,,Q,Alexander Shevchenko,R,185.0,KAZ,25.1,105916,,,Marton Fucsovics,R,188.0,HUN,33.9,6-3 7-6(6),3,R16,100.0,9.0,0.0,63.0,45.0,39.0,11.0,11.0,3.0,3.0,7.0,0.0,74.0,46.0,34.0,15.0,10.0,9.0,10.0,104.0,597.0,55.0,949.0
2026-8998,Adelaide,Hard,28,A,20260112,366,207830,8.0,,Tomas Machac,R,183.0,CZE,25.2,111460,,Q,Quentin Halys,R,191.0,FRA,29.2,6-4 6-2,3,R16,74.0,6.0,2.0,59.0,40.0,29.0,9.0,9.0,1.0,2.0,4.0,1.0,56.0,33.0,22.0,9.0,9.0,2.0,6.0,35.0,1360.0,85.0,697.0
2026-8998,Adelaide,Hard,28,A,20260112,365,144719,,,Jaume Munar,R,183.0,ESP,28.6,202103,3.0,,Francisco Cerundolo,R,185.0,ARG,27.4,3-6 7-5 6-4,3,R16,148.0,14.0,3.0,89.0,61.0,45.0,15.0,16.0,4.0,7.0,2.0,3.0,99.0,59.0,41.0,23.0,15.0,9.0,12.0,38.0,1295.0,20.0,2035.0
2026-8998,Adelaide,Hard,28,A,20260112,364,126846,,Q,Aleksandar Vukic,R,188.0,AUS,29.7,131934,,Q,Andrea Vavassori,R,193.0,ITA,30.6,6-2 7-6(5),3,R16,105.0,7.0,0.0,63.0,36.0,30.0,15.0,10.0,1.0,2.0,8.0,6.0,78.0,51.0,37.0,8.0,10.0,8.0,11.0,87.0,693.0,336.0,147.0
2026-8998,Adelaide,Hard,28,A,20260112,363,126205,2.0,,Tommy Paul,R,185.0,USA,28.6,124187,,,Reilly Opelka,R,211.0,USA,28.3,6-4 6-4,3,R16,71.0,6.0,2.0,54.0,31.0,26.0,16.0,10.0,0.0,0.0,15.0,1.0,55.0,36.0,28.0,9.0,10.0,3.0,5.0,21.0,2000.0,62.0,873.0
2026-8998,Adelaide,Hard,28,A,20260112,362,208014,,WC,Rinky Hijikata,R,178.0,AUS,24.8,209262,,WC,Tristan Schoolkate,R,183.0,AUS,24.8,6-4 6-4,3,R32,79.0,4.0,1.0,52.0,33.0,26.0,13.0,10.0,3.0,4.0,8.0,5.0,59.0,30.0,22.0,14.0,10.0,3.0,6.0,115.0,527.0,97.0,641.0
2026-8998,Adelaide,Hard,28,A,20260112,361,106423,,,Thanasi Kokkinakis,R,193.0,AUS,29.7,200624,,,Sebastian Korda,R,196.0,USA,25.5,3-6 6-3 7-6(3),3,R32,146.0,15.0,1.0,100.0,61.0,43.0,24.0,15.0,6.0,9.0,8.0,3.0,90.0,45.0,33.0,27.0,15.0,2.0,5.0,670.0,50.0,51.0,975.0
2026-8998,Adelaide,Hard,28,A,20260112,360,200473,5.0,,Valentin Vacherot,R,193.0,MON,27.1,200175,,,Miomir Kecmanovic,R,183.0,SRB,26.3,7-6(5) 6-4,3,R32,96.0,12.0,3.0,85.0,64.0,44.0,9.0,11.0,6.0,8.0,4.0,3.0,67.0,46.0,32.0,11.0,11.0,1.0,4.0,32.0,1469.0,59.0,910.0
2026-8998,Adelaide,Hard,28,A,20260112,359,200005,,,Ugo Humbert,L,188.0,FRA,27.5,209279,,,Terence Atmane,L,193.0,FRA,24.0,6-3 7-6(3),3,R32,92.0,5.0,2.0,67.0,40.0,34.0,18.0,11.0,3.0,3.0,7.0,3.0,67.0,36.0,26.0,19.0,10.0,5.0,6.0,36.0,1355.0,64.0,862.0
2026-8998,Adelaide,Hard,28,A,20260112,358,105916,,,Marton Fucsovics,R,188.0,HUN,33.9,210319,,,Ethan Quinn,R,191.0,USA,21.8,6-4 6-4,3,R32,95.0,5.0,2.0,73.0,45.0,32.0,15.0,10.0,6.0,7.0,5.0,3.0,60.0,32.0,23.0,12.0,10.0,1.0,4.0,55.0,949.0,78.0,733.0
2026-8998,Adelaide,Hard,28,A,20260112,357,207686,,Q,Alexander Shevchenko,R,185.0,KAZ,25.1,106000,,,Damir Dzumhur,R,175.0,BIH,33.6,4-6 6-4 7-5,3,R32,147.0,7.0,5.0,102.0,61.0,41.0,20.0,16.0,4.0,9.0,1.0,1.0,100.0,61.0,40.0,15.0,16.0,4.0,10.0,104.0,597.0,66.0,837.0
2026-8998,Adelaide,Hard,28,A,20260112,356,207830,8.0,,Tomas Machac,R,183.0,CZE,25.2,105902,,WC,James Duckworth,R,183.0,AUS,33.9,6-3 6-3,3,R32,71.0,11.0,0.0,50.0,33.0,29.0,10.0,9.0,2.0,2.0,7.0,0.0,54.0,30.0,20.0,14.0,9.0,2.0,5.0,35.0,1360.0,86.0,694.0
2026-8998,Adelaide,Hard,28,A,20260112,355,111460,,Q,Quentin Halys,R,191.0,FRA,29.2,207985,,LL,Jacob Fearnley,R,183.0,GBR,24.4,6-3 6-4,3,R32,78.0,11.0,1.0,57.0,34.0,25.0,13.0,10.0,3.0,5.0,2.0,7.0,59.0,38.0,27.0,6.0,9.0,5.0,9.0,85.0,697.0,77.0,752.0
2026-8998,Adelaide,Hard,28,A,20260112,354,144719,,,Jaume Munar,R,183.0,ESP,28.6,127157,,,Daniel Altmaier,R,188.0,GER,27.3,6-3 6-0,3,R32,64.0,3.0,2.0,32.0,20.0,17.0,8.0,7.0,0.0,1.0,3.0,2.0,52.0,29.0,13.0,9.0,8.0,2.0,8.0,38.0,1295.0,44.0,1123.0
2026-8998,Adelaide,Hard,28,A,20260112,353,126846,,Q,Aleksandar Vukic,R,188.0,AUS,29.7,126774,7.0,,Stefanos Tsitsipas,R,193.0,GRE,27.4,7-6(3) 7-6(5),3,R32,113.0,6.0,0.0,94.0,57.0,38.0,26.0,12.0,4.0,4.0,13.0,0.0,77.0,50.0,44.0,13.0,12.0,4.0,4.0,87.0,693.0,33.0,1455.0
2026-8998,Adelaide,Hard,28,A,20260112,352,131934,,Q,Andrea Vavassori,R,193.0,ITA,30.6,209113,,,Gabriel Diallo,R,203.0,CAN,24.3,6-3 7-6(4),3,R32,109.0,5.0,3.0,70.0,42.0,36.0,13.0,11.0,0.0,1.0,5.0,3.0,66.0,42.0,32.0,11.0,10.0,1.0,3.0,336.0,147.0,41.0,1215.0
2026-8998,Adelaide,Hard,28,A,20260112,351,124187,,,Reilly Opelka,R,211.0,USA,28.3,200615,,,Alexei Popyrin,R,196.0,AUS,26.4,6-3 7-6(6),3,R32,83.0,22.0,4.0,64.0,50.0,44.0,8.0,11.0,1.0,1.0,10.0,0.0,57.0,39.0,35.0,9.0,10.0,1.0,2.0,62.0,873.0,49.0,1000.0
2026-0301,Auckland,Hard,28,A,20260112,385,210150,3.0,,Jakub Mensik,R,193.0,CZE,20.3,202104,7.0,,Sebastian Baez,R,170.0,ARG,25.0,6-3 7-6(7),3,F,82.0,18.0,3.0,67.0,41.0,39.0,9.0,11.0,1.0,2.0,2.0,3.0,65.0,52.0,35.0,6.0,10.0,3.0,5.0,18.0,2125.0,39.0,1250.0
2026-0301,Auckland,Hard,28,A,20260112,384,202104,7.0,,Sebastian Baez,R,170.0,ARG,25.0,106218,,SE,Marcos Giron,R,180.0,USA,32.4,6-1 6-4,3,SF,87.0,5.0,1.0,52.0,43.0,30.0,7.0,9.0,1.0,2.0,3.0,4.0,80.0,47.0,29.0,11.0,8.0,11.0,15.0,39.0,1250.0,60.0,895.0
2026-0301,Auckland,Hard,28,A,20260112,383,210150,3.0,,Jakub Mensik,R,193.0,CZE,20.3,206681,,,Fabian Marozsan,R,193.0,HUN,26.2,7-6(9) 4-6 6-1,3,SF,127.0,16.0,5.0,98.0,58.0,43.0,21.0,15.0,5.0,8.0,3.0,2.0,96.0,64.0,45.0,15.0,14.0,3.0,7.0,18.0,2125.0,52.0,975.0
2026-0301,Auckland,Hard,28,A,20260112,382,202104,7.0,,Sebastian Baez,R,170.0,ARG,25.0,210097,1.0,,Ben Shelton,L,193.0,USA,23.2,7-5 6-3,3,QF,98.0,0.0,1.0,61.0,49.0,33.0,6.0,10.0,3.0,5.0,6.0,1.0,73.0,53.0,29.0,8.0,11.0,6.0,11.0,39.0,1250.0,8.0,3960.0
2026-0301,Auckland,Hard,28,A,20260112,381,106218,,SE,Marcos Giron,R,180.0,USA,32.4,209260,4.0,,Luciano Darderi,R,183.0,ITA,23.9,1-6 7-5 6-4,3,QF,155.0,8.0,4.0,88.0,56.0,37.0,13.0,14.0,6.0,11.0,12.0,1.0,93.0,47.0,36.0,20.0,15.0,5.0,10.0,60.0,895.0,24.0,1579.0
2026-0301,Auckland,Hard,28,A,20260112,380,210150,3.0,,Jakub Mensik,R,193.0,CZE,20.3,208659,,,Giovanni Mpetshi Perricard,R,203.0,FRA,22.5,6-4 6-2,3,QF,65.0,8.0,3.0,43.0,27.0,23.0,9.0,9.0,0.0,1.0,5.0,2.0,51.0,33.0,19.0,7.0,9.0,5.0,9.0,18.0,2125.0,63.0,865.0
2026-0301,Auckland,Hard,28,A,20260112,379,206681,,,Fabian Marozsan,R,193.0,HUN,26.2,208118,,Q,Eliot Spizzirri,R,183.0,USA,24.0,6-4 2-6 6-2,3,QF,104.0,9.0,2.0,73.0,52.0,35.0,8.0,13.0,2.0,6.0,5.0,1.0,66.0,34.0,26.0,15.0,13.0,2.0,7.0,52.0,975.0,89.0,672.0
2026-0301,Auckland,Hard,28,A,20260112,378,210097,1.0,,Ben Shelton,L,193.0,USA,23.2,207681,,,Francisco Comesana,R,178.0,ARG,25.2,7-5 6-4,3,R16,102.0,12.0,3.0,73.0,55.0,43.0,10.0,11.0,6.0,6.0,1.0,1.0,66.0,48.0,33.0,10.0,11.0,2.0,4.0,8.0,3960.0,68.0,829.0
2026-0301,Auckland,Hard,28,A,20260112,377,202104,7.0,,Sebastian Baez,R,170.0,ARG,25.0,202385,,,Jenson Brooksby,R,188.0,USA,25.2,7-5 6-0,3,R16,87.0,1.0,3.0,68.0,55.0,33.0,7.0,9.0,7.0,9.0,0.0,5.0,53.0,35.0,16.0,6.0,9.0,0.0,6.0,39.0,1250.0,48.0,1017.0
2026-0301,Auckland,Hard,28,A,20260112,376,209260,4.0,,Luciano Darderi,R,183.0,ITA,23.9,126214,,WC,Alejandro Tabilo,L,188.0,CHI,28.6,1-6 7-5 6-3,3,R16,108.0,9.0,3.0,77.0,46.0,34.0,16.0,14.0,5.0,8.0,11.0,3.0,76.0,48.0,38.0,12.0,14.0,2.0,5.0,24.0,1579.0,81.0,722.0
2026-0301,Auckland,Hard,28,A,20260112,375,106218,,SE,Marcos Giron,R,180.0,USA,32.4,210506,6.0,,Alex Michelsen,R,193.0,USA,21.3,6-4 6-4,3,R16,87.0,4.0,0.0,51.0,39.0,30.0,7.0,10.0,0.0,1.0,4.0,3.0,74.0,49.0,33.0,10.0,10.0,5.0,8.0,60.0,895.0,37.0,1350.0
2026-0301,Auckland,Hard,28,A,20260112,374,208659,,,Giovanni Mpetshi Perricard,R,203.0,FRA,22.5,111815,5.0,,Cameron Norrie,L,188.0,GBR,30.3,4-6 6-3 7-6(4),3,R16,122.0,25.0,3.0,102.0,73.0,57.0,15.0,16.0,3.0,4.0,3.0,2.0,81.0,55.0,43.0,19.0,15.0,3.0,4.0,63.0,865.0,28.0,1538.0
2026-0301,Auckland,Hard,28,A,20260112,373,210150,3.0,,Jakub Mensik,R,193.0,CZE,20.3,209098,,Q,Hamad Medjedovic,R,188.0,SRB,22.4,6-1 3-6 6-3,3,R16,134.0,22.0,4.0,97.0,55.0,45.0,17.0,13.0,11.0,13.0,9.0,7.0,91.0,55.0,34.0,15.0,12.0,6.0,10.0,18.0,2125.0,96.0,643.0
2026-0301,Auckland,Hard,28,A,20260112,372,208118,,Q,Eliot Spizzirri,R,183.0,USA,24.0,132686,8.0,,Nuno Borges,R,185.0,POR,28.8,7-6(6) 6-4,3,R16,98.0,7.0,0.0,66.0,49.0,40.0,9.0,11.0,1.0,2.0,4.0,0.0,76.0,55.0,40.0,11.0,11.0,4.0,6.0,89.0,672.0,46.0,1070.0
2026-0301,Auckland,Hard,28,A,20260112,371,206681,,,Fabian Marozsan,R,193.0,HUN,26.2,134770,2.0,,Casper Ruud,R,183.0,NOR,27.0,6-4 6-4,3,R16,81.0,4.0,0.0,58.0,41.0,34.0,9.0,10.0,1.0,1.0,6.0,0.0,63.0,43.0,33.0,8.0,10.0,7.0,9.0,52.0,975.0,13.0,2795.0
2026-0301,Auckland,Hard,28,A,20260112,370,207681,,,Francisco Comesana,R,178.0,ARG,25.2,208316,,,Valentin Royer,R,188.0,FRA,24.6,6-4 6-4,3,R32,80.0,10.0,1.0,51.0,37.0,32.0,8.0,10.0,0.0,0.0,4.0,4.0,63.0,44.0,35.0,5.0,10.0,1.0,3.0,68.0,829.0,57.0,924.0
2026-0301,Auckland,Hard,28,A,20260112,369,202385,,,Jenson Brooksby,R,188.0,USA,25.2,211767,,WC,James Watt,R,206.0,NZL,25.5,6-4 6-3,3,R32,86.0,2.0,3.0,66.0,48.0,34.0,10.0,9.0,3.0,3.0,4.0,3.0,68.0,51.0,33.0,7.0,10.0,10.0,13.0,48.0,1017.0,643.0,55.0
2026-0301,Auckland,Hard,28,A,20260112,368,202104,7.0,,Sebastian Baez,R,170.0,ARG,25.0,207182,,Q,Emilio Nava,R,185.0,USA,24.1,4-6 7-5 6-3,3,R32,143.0,3.0,1.0,111.0,91.0,57.0,15.0,15.0,5.0,6.0,10.0,1.0,96.0,60.0,43.0,20.0,16.0,6.0,9.0,39.0,1250.0,88.0,677.0
2026-0301,Auckland,Hard,28,A,20260112,367,126214,,WC,Alejandro Tabilo,L,188.0,CHI,28.6,200116,,,Camilo Ugo Carabelli,R,185.0,ARG,26.5,6-4 6-2,3,R32,62.0,9.0,0.0,41.0,31.0,29.0,7.0,9.0,0.0,0.0,4.0,3.0,48.0,29.0,21.0,6.0,9.0,0.0,3.0,81.0,722.0,47.0,1028.0
2026-0301,Auckland,Hard,28,A,20260112,366,106218,,SE,Marcos Giron,R,180.0,USA,32.4,124186,,,Alexandre Muller,R,183.0,FRA,28.9,6-2 6-2,3,R32,73.0,1.0,0.0,59.0,38.0,30.0,12.0,8.0,6.0,6.0,3.0,3.0,45.0,28.0,18.0,6.0,8.0,1.0,5.0,60.0,895.0,50.0,980.0
2026-0301,Auckland,Hard,28,A,20260112,365,210506,6.0,,Alex Michelsen,R,193.0,USA,21.3,208363,,,Mariano Navone,R,178.0,ARG,24.8,2-6 6-2 7-5,3,R32,145.0,2.0,0.0,85.0,54.0,37.0,14.0,14.0,2.0,6.0,4.0,3.0,108.0,65.0,39.0,22.0,14.0,10.0,15.0,37.0,1350.0,74.0,760.0
2026-0301,Auckland,Hard,28,A,20260112,364,111815,5.0,,Cameron Norrie,L,188.0,GBR,30.3,200384,,Q,Hugo Gaston,L,173.0,FRA,25.2,6-3 6-4,3,R32,80.0,3.0,2.0,48.0,33.0,29.0,8.0,9.0,0.0,0.0,4.0,6.0,75.0,44.0,29.0,15.0,10.0,5.0,8.0,28.0,1538.0,94.0,653.0
2026-0301,Auckland,Hard,28,A,20260112,363,208659,,,Giovanni Mpetshi Perricard,R,203.0,FRA,22.5,105138,,WC,Roberto Bautista Agut,R,183.0,ESP,37.7,6-3 7-6(2),3,R32,96.0,22.0,4.0,75.0,54.0,41.0,9.0,11.0,6.0,7.0,2.0,2.0,71.0,54.0,35.0,10.0,10.0,6.0,8.0,63.0,865.0,90.0,670.0
2026-0301,Auckland,Hard,28,A,20260112,362,209098,,Q,Hamad Medjedovic,R,188.0,SRB,22.4,206499,,,Aleksandar Kovacevic,R,183.0,USA,27.3,6-4 3-6 7-6(2),3,R32,117.0,12.0,3.0,85.0,60.0,50.0,14.0,15.0,2.0,3.0,15.0,1.0,89.0,60.0,52.0,13.0,16.0,1.0,2.0,96.0,643.0,54.0,964.0
2026-0301,Auckland,Hard,28,A,20260112,361,132686,8.0,,Nuno Borges,R,185.0,POR,28.8,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,26.4,7-5 3-6 7-6(2),3,R32,149.0,8.0,2.0,108.0,80.0,63.0,13.0,16.0,2.0,3.0,6.0,2.0,91.0,51.0,42.0,28.0,17.0,0.0,1.0,46.0,1070.0,61.0,895.0
2026-0301,Auckland,Hard,28,A,20260112,360,208118,,Q,Eliot Spizzirri,R,183.0,USA,24.0,105173,,,Adrian Mannarino,L,180.0,FRA,37.5,6-4 6-3,3,R32,80.0,5.0,0.0,44.0,28.0,25.0,12.0,9.0,0.0,0.0,4.0,3.0,63.0,27.0,19.0,16.0,10.0,2.0,5.0,89.0,672.0,69.0,810.0
2026-0301,Auckland,Hard,28,A,20260112,359,206681,,,Fabian Marozsan,R,193.0,HUN,26.2,104792,,,Gael Monfils,R,193.0,FRA,39.3,5-7 6-3 6-4,3,R32,120.0,6.0,2.0,96.0,57.0,41.0,25.0,16.0,2.0,4.0,10.0,6.0,93.0,56.0,40.0,18.0,15.0,5.0,8.0,52.0,975.0,110.0,550.0
2026-580,Australian Open,Hard,128,G,20260119,100,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,22.7,200443,,,Adam Walton,R,183.0,AUS,26.7,6-3 7-6(2) 6-2,5,R128,125.0,8.0,1.0,83.0,56.0,43.0,18.0,15.0,0.0,1.0,4.0,4.0,91.0,66.0,40.0,11.0,14.0,6.0,10.0,1.0,12050.0,81.0,727.0
