date,sport,odds_source,category,home_team,away_team,market,selection,ai_probability,bookmaker_odds,implied_probability,value,confidence,ia_badge,reliable_only,safety_score,safety_level,football_trap_signal,learning_adjustment,calibration_adjustment,threshold_profile,decision_status,refusal_reason,decision_reason,home_recent_form,away_recent_form,home_recent_attack,away_recent_attack,home_recent_defense,away_recent_defense,football_data_quality,decision,bankroll,stake_percent,kelly_fraction,suggested_stake,bet_mode,home_elo,away_elo,elo_diff,home_xg,away_xg,draw_probability,draw_hunter,score_exact_alert,scorer_prediction,over_25,under_25,btts_yes,btts_no,top_scores,tennis_engine_score,tennis_form_home,tennis_form_away,tennis_edge,priority,score_exact_1,score_exact_1_proba,score_exact_2,score_exact_2_proba,score_exact_3,score_exact_3_proba,result,won,stake,profit,flat_stake,flat_profit,backtest_match_date,actual_result
2026-04-26 11:30:00,I1,historical-backtest,football,Fiorentina,Sassuolo,Draw,Draw,0.2886,3.3,0.303,-0.0478,A EVITER,WATCHLIST,False,60.62,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 28.9% | MARCHE JUSTE | Source historical-backtest,0.62,0.54,1.12,1.5,0.75,1.12,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1511.3,1509.9,66.4,1.14,1.03,0.2931,DRAW POSSIBLE,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.3692,0.6308,0.4374,0.5626,"[('1-1', 0.1235), ('1-0', 0.1181), ('0-1', 0.1023), ('2-1', 0.0768), ('0-0', 0.0717)]",0.0,0.0,0.0,0.0,111.13,1-1,12.35,1-0,11.81,0-1,10.23,WIN,1,0.0,0.0,1.0,2.3,2026-04-26 11:30:00,D
2026-04-26 11:30:00,I1,historical-backtest,football,Fiorentina,Sassuolo,Away Win,Sassuolo,0.2485,4.33,0.2309,0.0762,A EVITER,WATCHLIST,False,64.2,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 7.6% | Proba IA 24.9% | Source historical-backtest,0.62,0.54,1.12,1.5,0.75,1.12,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1511.3,1509.9,66.4,1.14,1.03,0.2931,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.3692,0.6308,0.4374,0.5626,"[('1-1', 0.1235), ('1-0', 0.1181), ('0-1', 0.1023), ('2-1', 0.0768), ('0-0', 0.0717)]",0.0,0.0,0.0,0.0,145.69,1-1,12.35,1-0,11.81,0-1,10.23,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 11:30:00,D
2026-04-26 12:00:00,E1,historical-backtest,football,Coventry,Wrexham,Home Win,Coventry,0.4861,2.1,0.4762,0.0209,A EVITER,WATCHLIST,False,85.82,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 2.1% | Proba IA 48.6% | Source historical-backtest,0.62,0.54,2.0,1.38,0.75,1.62,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1595.2,1528.6,131.6,1.7,1.0,0.2402,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5063,0.4937,0.5166,0.4834,"[('1-1', 0.11), ('1-0', 0.1074), ('2-1', 0.0915), ('2-0', 0.0876), ('0-1', 0.0674)]",0.0,0.0,0.0,0.0,171.54,1-1,11.0,1-0,10.74,2-1,9.15,WIN,1,0.0,0.0,1.0,1.1,2026-04-26 12:00:00,H
2026-04-26 12:00:00,E1,historical-backtest,football,Coventry,Wrexham,Draw,Draw,0.2455,3.8,0.2632,-0.0671,A EVITER,NO BET,False,53.6,6 - NO BET,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 24.6% | MARCHE JUSTE | Source historical-backtest,0.62,0.54,2.0,1.38,0.75,1.62,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1595.2,1528.6,131.6,1.7,1.0,0.2402,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5063,0.4937,0.5166,0.4834,"[('1-1', 0.11), ('1-0', 0.1074), ('2-1', 0.0915), ('2-0', 0.0876), ('0-1', 0.0674)]",0.0,0.0,0.0,0.0,97.59,1-1,11.0,1-0,10.74,2-1,9.15,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 12:00:00,H
2026-04-26 12:00:00,E1,historical-backtest,football,Coventry,Wrexham,Away Win,Wrexham,0.2684,3.1,0.3226,-0.1681,A EVITER,NO BET,False,57.77,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 26.8% | Source historical-backtest,0.62,0.54,2.0,1.38,0.75,1.62,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1595.2,1528.6,131.6,1.7,1.0,0.2402,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5063,0.4937,0.5166,0.4834,"[('1-1', 0.11), ('1-0', 0.1074), ('2-1', 0.0915), ('2-0', 0.0876), ('0-1', 0.0674)]",0.0,0.0,0.0,0.0,105.44,1-1,11.0,1-0,10.74,2-1,9.15,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 12:00:00,H
2026-04-26 12:30:00,B1,historical-backtest,football,Gent,Club Brugge,Home Win,Gent,0.2272,4.33,0.2309,-0.0164,A EVITER,NO BET,False,52.66,6 - NO BET,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 22.7% | MARCHE JUSTE | Source historical-backtest,0.5,0.79,1.25,2.88,1.12,1.38,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1501.9,1668.7,-101.8,1.17,1.57,0.2502,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5161,0.4839,0.5462,0.4538,"[('1-1', 0.1146), ('0-1', 0.0926), ('1-2', 0.0831), ('1-0', 0.0814), ('2-1', 0.073)]",0.0,0.0,0.0,0.0,94.89,1-1,11.46,0-1,9.26,1-2,8.31,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 12:30:00,A
2026-04-26 12:30:00,B1,historical-backtest,football,Gent,Club Brugge,Draw,Draw,0.247,3.75,0.2667,-0.0738,A EVITER,NO BET,False,52.88,6 - NO BET,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 24.7% | MARCHE JUSTE | Source historical-backtest,0.5,0.79,1.25,2.88,1.12,1.38,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1501.9,1668.7,-101.8,1.17,1.57,0.2502,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5161,0.4839,0.5462,0.4538,"[('1-1', 0.1146), ('0-1', 0.0926), ('1-2', 0.0831), ('1-0', 0.0814), ('2-1', 0.073)]",0.0,0.0,0.0,0.0,96.61,1-1,11.46,0-1,9.26,1-2,8.31,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 12:30:00,A
2026-04-26 12:30:00,B1,historical-backtest,football,Gent,Club Brugge,Away Win,Club Brugge,0.5259,1.7,0.5882,-0.106,Faible,NO BET,False,73.59,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 52.6% | Source historical-backtest,0.5,0.79,1.25,2.88,1.12,1.38,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1501.9,1668.7,-101.8,1.17,1.57,0.2502,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5161,0.4839,0.5462,0.4538,"[('1-1', 0.1146), ('0-1', 0.0926), ('1-2', 0.0831), ('1-0', 0.0814), ('2-1', 0.073)]",0.0,0.0,0.0,0.0,147.2,1-1,11.46,0-1,9.26,1-2,8.31,WIN,1,0.0,0.0,1.0,0.7,2026-04-26 12:30:00,A
2026-04-26 13:00:00,SP1,historical-backtest,football,Vallecano,Sociedad,Home Win,Vallecano,0.4019,2.7,0.3704,0.0852,A EVITER,WATCHLIST,False,84.68,5 - WATCHLIST,VALUE CLAIRE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 8.5% | Proba IA 40.2% | VALUE CLAIRE | Source historical-backtest,0.5,0.46,1.0,1.88,0.88,1.75,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1496.3,1492.1,69.2,1.43,1.07,0.2647,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4562,0.5438,0.4998,0.5002,"[('1-1', 0.1168), ('1-0', 0.1085), ('2-1', 0.0856), ('0-1', 0.081), ('2-0', 0.0776)]",0.0,0.0,0.0,0.0,190.95,1-1,11.68,1-0,10.85,2-1,8.56,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 13:00:00,D
2026-04-26 13:00:00,SP1,historical-backtest,football,Vallecano,Sociedad,Draw,Draw,0.2916,3.1,0.3226,-0.0961,A EVITER,WATCHLIST,False,55.2,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 29.2% | MARCHE JUSTE | Source historical-backtest,0.5,0.46,1.0,1.88,0.88,1.75,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1496.3,1492.1,69.2,1.43,1.07,0.2647,DRAW POSSIBLE,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4562,0.5438,0.4998,0.5002,"[('1-1', 0.1168), ('1-0', 0.1085), ('2-1', 0.0856), ('0-1', 0.081), ('2-0', 0.0776)]",0.0,0.0,0.0,0.0,103.21,1-1,11.68,1-0,10.85,2-1,8.56,WIN,1,0.0,0.0,1.0,2.1,2026-04-26 13:00:00,D
2026-04-26 13:00:00,SP1,historical-backtest,football,Vallecano,Sociedad,Away Win,Sociedad,0.3065,2.7,0.3704,-0.1725,A EVITER,NO BET,False,59.37,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 30.6% | Source historical-backtest,0.5,0.46,1.0,1.88,0.88,1.75,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1496.3,1492.1,69.2,1.43,1.07,0.2647,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4562,0.5438,0.4998,0.5002,"[('1-1', 0.1168), ('1-0', 0.1085), ('2-1', 0.0856), ('0-1', 0.081), ('2-0', 0.0776)]",0.0,0.0,0.0,0.0,110.51,1-1,11.68,1-0,10.85,2-1,8.56,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 13:00:00,D
2026-04-26 13:30:00,N1,historical-backtest,football,Heracles,Volendam,Home Win,Heracles,0.4058,2.15,0.4651,-0.1275,A EVITER,NO BET,False,68.55,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 40.6% | Source historical-backtest,0.08,0.29,0.38,0.88,2.5,1.62,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1386.3,1450.7,0.6,0.93,1.07,0.3075,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.3233,0.6767,0.3978,0.6022,"[('1-1', 0.1159), ('0-1', 0.1127), ('1-0', 0.1077), ('0-0', 0.1036), ('2-1', 0.0634)]",0.0,0.0,0.0,0.0,131.23,1-1,11.59,0-1,11.27,1-0,10.77,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 13:30:00,A
2026-04-26 13:30:00,N1,historical-backtest,football,Heracles,Volendam,Draw,Draw,0.2595,4.0,0.25,0.038,A EVITER,WATCHLIST,False,66.27,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 3.8% | Proba IA 25.9% | Source historical-backtest,0.08,0.29,0.38,0.88,2.5,1.62,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1386.3,1450.7,0.6,0.93,1.07,0.3075,DRAW POSSIBLE,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.3233,0.6767,0.3978,0.6022,"[('1-1', 0.1159), ('0-1', 0.1127), ('1-0', 0.1077), ('0-0', 0.1036), ('2-1', 0.0634)]",0.0,0.0,0.0,0.0,133.52,1-1,11.59,0-1,11.27,1-0,10.77,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 13:30:00,A
2026-04-26 13:30:00,N1,historical-backtest,football,Heracles,Volendam,Away Win,Volendam,0.3347,3.0,0.3333,0.004,A EVITER,WATCHLIST,False,72.52,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 0.4% | Proba IA 33.5% | Source historical-backtest,0.08,0.29,0.38,0.88,2.5,1.62,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1386.3,1450.7,0.6,0.93,1.07,0.3075,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.3233,0.6767,0.3978,0.6022,"[('1-1', 0.1159), ('0-1', 0.1127), ('1-0', 0.1077), ('0-0', 0.1036), ('2-1', 0.0634)]",0.0,0.0,0.0,0.0,133.89,1-1,11.59,0-1,11.27,1-0,10.77,WIN,1,0.0,0.0,1.0,2.0,2026-04-26 13:30:00,A
2026-04-26 14:00:00,I1,historical-backtest,football,Genoa,Como,Home Win,Genoa,0.2651,4.5,0.2222,0.1931,A EVITER,WATCHLIST,False,78.34,5 - WATCHLIST,VALUE CLAIRE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 19.3% | Proba IA 26.5% | VALUE CLAIRE | Source historical-backtest,0.62,0.67,1.38,2.25,1.12,1.12,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1482.4,1570.7,-23.3,1.31,1.42,0.2561,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5137,0.4863,0.5537,0.4463,"[('1-1', 0.116), ('1-0', 0.088), ('0-1', 0.086), ('2-1', 0.0798), ('1-2', 0.0777)]",0.0,0.0,0.0,0.0,217.16,1-1,11.6,1-0,8.8,0-1,8.6,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 14:00:00,A
2026-04-26 14:00:00,I1,historical-backtest,football,Genoa,Como,Draw,Draw,0.2512,3.8,0.2632,-0.0456,A EVITER,NO BET,False,56.31,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 25.1% | MARCHE JUSTE | Source historical-backtest,0.62,0.67,1.38,2.25,1.12,1.12,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1482.4,1570.7,-23.3,1.31,1.42,0.2561,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5137,0.4863,0.5537,0.4463,"[('1-1', 0.116), ('1-0', 0.088), ('0-1', 0.086), ('2-1', 0.0798), ('1-2', 0.0777)]",0.0,0.0,0.0,0.0,102.05,1-1,11.6,1-0,8.8,0-1,8.6,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 14:00:00,A
2026-04-26 14:00:00,I1,historical-backtest,football,Genoa,Como,Away Win,Como,0.4837,1.75,0.5714,-0.1535,A EVITER,NO BET,False,71.82,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 48.4% | Source historical-backtest,0.62,0.67,1.38,2.25,1.12,1.12,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1482.4,1570.7,-23.3,1.31,1.42,0.2561,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5137,0.4863,0.5537,0.4463,"[('1-1', 0.116), ('1-0', 0.088), ('0-1', 0.086), ('2-1', 0.0798), ('1-2', 0.0777)]",0.0,0.0,0.0,0.0,141.59,1-1,11.6,1-0,8.8,0-1,8.6,WIN,1,0.0,0.0,1.0,0.75,2026-04-26 14:00:00,A
2026-04-26 14:00:00,F1,historical-backtest,football,Lorient,Strasbourg,Home Win,Lorient,0.4434,2.1,0.4762,-0.0689,A EVITER,NO BET,False,73.7,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 44.3% | MARCHE JUSTE | Source historical-backtest,0.42,0.54,1.38,1.5,1.38,1.25,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1522.4,1543.6,43.8,1.36,1.23,0.2638,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.479,0.521,0.5261,0.4739,"[('1-1', 0.1173), ('1-0', 0.0984), ('0-1', 0.0846), ('2-1', 0.0829), ('1-2', 0.0704)]",0.0,0.0,0.0,0.0,141.59,1-1,11.73,1-0,9.84,0-1,8.46,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 14:00:00,A
2026-04-26 14:00:00,F1,historical-backtest,football,Lorient,Strasbourg,Draw,Draw,0.2615,3.6,0.2778,-0.0586,A EVITER,NO BET,False,55.24,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 26.2% | MARCHE JUSTE | Source historical-backtest,0.42,0.54,1.38,1.5,1.38,1.25,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1522.4,1543.6,43.8,1.36,1.23,0.2638,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.479,0.521,0.5261,0.4739,"[('1-1', 0.1173), ('1-0', 0.0984), ('0-1', 0.0846), ('2-1', 0.0829), ('1-2', 0.0704)]",0.0,0.0,0.0,0.0,101.16,1-1,11.73,1-0,9.84,0-1,8.46,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 14:00:00,A
2026-04-26 14:00:00,F1,historical-backtest,football,Lorient,Strasbourg,Away Win,Strasbourg,0.2951,3.2,0.3125,-0.0556,A EVITER,NO BET,False,64.0,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 29.5% | MARCHE JUSTE | Source historical-backtest,0.42,0.54,1.38,1.5,1.38,1.25,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1522.4,1543.6,43.8,1.36,1.23,0.2638,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.479,0.521,0.5261,0.4739,"[('1-1', 0.1173), ('1-0', 0.0984), ('0-1', 0.0846), ('2-1', 0.0829), ('1-2', 0.0704)]",0.0,0.0,0.0,0.0,116.66,1-1,11.73,1-0,9.84,0-1,8.46,WIN,1,0.0,0.0,1.0,2.2,2026-04-26 14:00:00,A
2026-04-26 14:00:00,SC0,historical-backtest,football,Dundee United,Dundee,Home Win,Dundee United,0.4777,2.01,0.4975,-0.0398,A EVITER,NO BET,False,78.49,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 47.8% | MARCHE JUSTE | Source historical-backtest,0.5,0.42,1.5,1.88,1.5,1.88,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1495.4,1445.4,114.9,1.45,1.17,0.2597,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4866,0.5134,0.5279,0.4721,"[('1-1', 0.1165), ('1-0', 0.1013), ('2-1', 0.0862), ('0-1', 0.08), ('2-0', 0.0732)]",0.0,0.0,0.0,0.0,151.18,1-1,11.65,1-0,10.13,2-1,8.62,WIN,1,0.0,0.0,1.0,1.0099999999999998,2026-04-26 14:00:00,H
2026-04-26 14:00:00,SC0,historical-backtest,football,Dundee United,Dundee,Draw,Draw,0.2529,3.75,0.2667,-0.0517,A EVITER,NO BET,False,55.67,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 25.3% | MARCHE JUSTE | Source historical-backtest,0.5,0.42,1.5,1.88,1.5,1.88,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1495.4,1445.4,114.9,1.45,1.17,0.2597,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4866,0.5134,0.5279,0.4721,"[('1-1', 0.1165), ('1-0', 0.1013), ('2-1', 0.0862), ('0-1', 0.08), ('2-0', 0.0732)]",0.0,0.0,0.0,0.0,101.21,1-1,11.65,1-0,10.13,2-1,8.62,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 14:00:00,H
2026-04-26 14:00:00,SC0,historical-backtest,football,Dundee United,Dundee,Away Win,Dundee,0.2694,3.3,0.303,-0.111,A EVITER,NO BET,False,57.81,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 26.9% | MARCHE JUSTE | Source historical-backtest,0.5,0.42,1.5,1.88,1.5,1.88,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1495.4,1445.4,114.9,1.45,1.17,0.2597,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4866,0.5134,0.5279,0.4721,"[('1-1', 0.1165), ('1-0', 0.1013), ('2-1', 0.0862), ('0-1', 0.08), ('2-0', 0.0732)]",0.0,0.0,0.0,0.0,105.57,1-1,11.65,1-0,10.13,2-1,8.62,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 14:00:00,H
2026-04-26 14:30:00,D1,historical-backtest,football,Stuttgart,Werder Bremen,Home Win,Stuttgart,0.6105,1.53,0.6536,-0.0659,Moyenne,WATCHLIST,False,81.06,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 61.1% | MARCHE JUSTE | Source historical-backtest,0.58,0.5,2.62,1.62,1.62,1.38,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1571.7,1460.4,176.3,1.8,1.12,0.2314,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5586,0.4414,0.5623,0.4377,"[('1-1', 0.1104), ('1-0', 0.0992), ('2-1', 0.0958), ('2-0', 0.0841), ('0-1', 0.065)]",0.0,0.0,0.0,0.0,164.33,1-1,11.04,1-0,9.92,2-1,9.58,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 14:30:00,D
2026-04-26 14:30:00,D1,historical-backtest,football,Stuttgart,Werder Bremen,Draw,Draw,0.2211,4.33,0.2309,-0.0426,A EVITER,NO BET,False,45.39,6 - NO BET,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 22.1% | MARCHE JUSTE | Source historical-backtest,0.58,0.5,2.62,1.62,1.62,1.38,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1571.7,1460.4,176.3,1.8,1.12,0.2314,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5586,0.4414,0.5623,0.4377,"[('1-1', 0.1104), ('1-0', 0.0992), ('2-1', 0.0958), ('2-0', 0.0841), ('0-1', 0.065)]",0.0,0.0,0.0,0.0,83.56,1-1,11.04,1-0,9.92,2-1,9.58,WIN,1,0.0,0.0,1.0,3.33,2026-04-26 14:30:00,D
2026-04-26 14:30:00,D1,historical-backtest,football,Stuttgart,Werder Bremen,Away Win,Werder Bremen,0.1684,5.5,0.1818,-0.0739,A EVITER,NO BET,False,43.58,6 - NO BET,COTE HAUTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 16.8% | COTE HAUTE | Source historical-backtest,0.58,0.5,2.62,1.62,1.62,1.38,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1571.7,1460.4,176.3,1.8,1.12,0.2314,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5586,0.4414,0.5623,0.4377,"[('1-1', 0.1104), ('1-0', 0.0992), ('2-1', 0.0958), ('2-0', 0.0841), ('0-1', 0.065)]",0.0,0.0,0.0,0.0,77.16,1-1,11.04,1-0,9.92,2-1,9.58,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 14:30:00,D
2026-04-26 15:00:00,SC0,historical-backtest,football,Rangers,Motherwell,Home Win,Rangers,0.6374,1.46,0.6849,-0.0694,Moyenne,WATCHLIST,False,81.8,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 63.7% | MARCHE JUSTE | Source historical-backtest,0.75,0.42,3.0,1.75,1.62,1.38,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1668.4,1538.1,195.3,2.22,1.34,0.2012,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.6899,0.3101,0.6579,0.3421,"[('2-1', 0.1006), ('1-1', 0.0993), ('2-0', 0.0771), ('1-0', 0.0675), ('1-2', 0.0632)]",0.0,0.0,0.0,0.0,167.32,2-1,10.06,1-1,9.93,2-0,7.71,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 15:00:00,A
2026-04-26 15:00:00,SC0,historical-backtest,football,Rangers,Motherwell,Draw,Draw,0.2042,4.5,0.2222,-0.0809,A EVITER,NO BET,False,40.27,6 - NO BET,DRAW RISQUE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 20.4% | DRAW RISQUE | Source historical-backtest,0.75,0.42,3.0,1.75,1.62,1.38,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1668.4,1538.1,195.3,2.22,1.34,0.2012,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.6899,0.3101,0.6579,0.3421,"[('2-1', 0.1006), ('1-1', 0.0993), ('2-0', 0.0771), ('1-0', 0.0675), ('1-2', 0.0632)]",0.0,0.0,0.0,0.0,74.7,2-1,10.06,1-1,9.93,2-0,7.71,LOSS,0,0.0,-0.0,1.0,-1.0,2026-04-26 15:00:00,A
